0.0279069767442,Nevada,Paradise
0.030303030303,Nevada,Las Vegas
0.0108108108108,Nevada,Henderson
0.04,Nevada,Henderson
0.0363636363636,Nevada,Las Vegas
0.0111111111111,Nevada,Paradise
0.0102564102564,Nevada,Spring Valley
0.0451612903226,Nevada,Paradise
0.121212121212,Nevada,Paradise
0.02,Nevada,Spring Valley
0.0810810810811,Nevada,Paradise
0.0620689655172,Nevada,Paradise
0.00588235294118,Nevada,Paradise
0.0451612903226,Nevada,Paradise
0.0714285714286,Nevada,Paradise
0.03125,Nevada,Paradise
0.106666666667,Nevada,Paradise
0.04,Nevada,Paradise
0.0833333333333,Nevada,Paradise
0.05,Nevada,Paradise
0.0536585365854,Nevada,Paradise
0.0322580645161,Nevada,Sunrise Manor
0.0717948717949,Nevada,Paradise
0.0555555555556,Nevada,Summerlin South
0.0594594594595,Nevada,Paradise
0.0102564102564,Nevada,Las Vegas
